,Model,Make,Year,Views Per Day 7,Views Per Day,Views Per Day 1,Views Per Day 2,Views Per Day 3,Views Per Day 4,Views Per Day 5,Views Per Day 6,Views,Days Online
4407,3-Series,BMW,1993.0,0.0,30.074626865671643,29.901408450704224,29.875,65.64238410596026,74.53164556962025,0.0,0.0,1463.875,337.96875
3885,ONE,Mini,2002.0,0.0,79.09356725146198,92.7357512953368,65.87234042553192,58.19130434782609,62.283950617283956,0.0,0.0,1462.625,229.04583333333332
22,A3,Audi,2010.0,75.95454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1462.125,105.875
23,3-Series,BMW,2014.0,139.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1461.25,97.125
4098,350,Mercedes-Benz,2012.0,0.0,76.47619047619048,73.32394366197182,52.51685393258427,58.33043478260869,68.91566265060241,0.0,0.0,1458.25,241.0625
4136,6-Series,BMW,2007.0,0.0,248.8992700729927,134.16666666666666,131.68421052631578,59.96551724137931,232.3235294117647,0.0,0.0,1457.125,162.61631944444446
711,Golf,Volkswagen,2010.0,0.0,112.37745098039217,0.0,0.0,0.0,0.0,999.3599999999999,771.5820895522389,1455.875,160.56493055555558
3949,308,Peugeot,2017.0,0.0,160.3354022719288,129.018901890189,91.33663366336634,103.89946304124298,91.91735360239804,0.0,0.0,1455.75,178.0923490418895
4092,3-Series,BMW,1990.0,0.0,93.03846153846153,140.26515151515153,148.15384615384616,296.26666666666665,80.33333333333333,0.0,0.0,1454.375,162.07916666666668
4301,i8,BMW,2018.0,0.0,51.404761904761905,49.56521739130435,49.191489361702125,48.06,47.61538461538461,0.0,0.0,1453.75,294.0
4202,Berlingo,Citroen,2020.0,0.0,127.3991655076495,134.0870583642397,120.04484304932735,124.79138627187079,140.8170256942642,0.0,0.0,1453.25,165.90407925407928
3972,Terios,Daihatsu,2006.0,0.0,190.37037037037038,263.63229813664594,187.45283018867926,26.517241379310345,137.06400919892678,0.0,0.0,1452.75,163.11731770833333
731,3-Series,BMW,2013.0,0.0,122.99999999999999,0.0,0.0,0.0,0.0,187.3846153846154,215.35714285714283,1452.0,164.20833333333334
3668,Astra,Vauxhall,2017.0,0.0,190.53275109170303,134.742301458671,97.3138686131387,117.94520547945206,127.26666666666667,0.0,0.0,1450.5,164.20269097222223
2741,X-Trail,Nissan,2008.0,0.0,203.45901639344262,145.45454545454544,48.23529411764706,125.67938931297711,160.04020100502512,0.0,0.0,1449.875,171.7307291666667
24,S40,Volvo,2008.0,37.65909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1449.875,125.125
3463,Punto,Fiat,2008.0,0.0,190.05555555555554,165.03459637561778,169.14345549738218,210.0,180.37742352434293,0.0,0.0,1449.5,142.44739583333333
4079,Avensis,Toyota,2002.0,0.0,179.91541850220264,184.84158415841583,73.6842105263158,121.84782608695653,124.16528925619834,0.0,0.0,1449.25,165.60000000000002
4282,Freelander,Land Rover,2007.0,0.0,97.97752808988764,89.43178973717147,60.15625,108.93162393162393,113.95987328405491,0.0,0.0,1448.125,197.13203124999998
3888,X1,BMW,2014.0,0.0,133.09859154929578,130.65243902439025,105.83786695394558,71.35,99.61397670549084,0.0,0.0,1447.5,179.54427083333334
4511,Figaro,Nissan,1991.0,0.0,67.41176470588235,83.93478260869566,50.375,67.51020408163265,109.0188679245283,0.0,0.0,1447.25,228.08333333333331
3941,5-Series,BMW,2000.0,0.0,121.16279069767442,114.76923076923077,71.625,54.204081632653065,54.09803921568628,0.0,0.0,1447.125,222.6875
3927,Epica,Chevrolet,2011.0,0.0,79.75757575757575,0.0,77.27027027027027,74.675,73.71428571428571,0.0,0.0,1446.75,219.625
4106,Ibiza,Seat,2011.0,0.0,81.37142857142857,82.24615384615385,83.38686131386861,63.30882352941176,44.86486486486486,0.0,0.0,1446.375,233.43359375
4031,S-MAX,Ford,2016.0,0.0,144.1841701381276,129.22666666666666,83.58333333333333,101.73658536585366,57.740112994350284,0.0,0.0,1446.375,192.54507575757577
3896,Xc60,Volvo,2015.0,0.0,415.12518555170703,374.76388888888886,323.8636363636364,167.51191167925623,317.0571670836518,0.0,0.0,1446.25,119.84989633244842
4213,Cougar,Ford,1998.0,0.0,75.8,69.72727272727273,67.94117647058823,62.945945945945944,60.256410256410255,0.0,0.0,1445.5,238.0
4598,Transporter,Volkswagen,2018.0,0.0,127.5700934579439,43.52272727272727,34.310810810810814,17.76465159206276,45.581761006289305,0.0,0.0,1442.875,352.41354166666673
4023,500,Fiat,2012.0,0.0,212.1489161168709,244.0333119795003,223.7378313253012,230.52631578947367,250.82517482517486,0.0,0.0,1442.75,130.05278720462545
3689,Corsa,Opel,2019.0,0.0,163.17260787992495,156.2987985373498,100.42885828479723,110.98290854572713,75.22077922077922,0.0,0.0,1439.875,171.5208684016335
4443,C4 GRAND PICASSO,Citroen,2008.0,0.0,59.65606299212599,77.52658086177952,77.62987012987013,72.64907135874878,98.95027624309392,0.0,0.0,1439.5,217.34817708333333
3889,V-Class,Mercedes-Benz,2008.0,0.0,40.89393939393939,40.22857142857143,0.0,40.12162162162162,39.89473684210526,0.0,0.0,1439.5,336.875
3851,Sharan,Volkswagen,2008.0,0.0,175.40425531914894,166.9830508474576,53.236635598742176,89.29411764705881,140.70652173913044,0.0,0.0,1439.375,167.7743634259259
4159,308,Peugeot,2014.0,0.0,159.46166105896938,210.28186740816622,108.0,158.44039270687236,128.5216824258233,0.0,0.0,1436.5,151.78210473014133
921,Avensis,Toyota,2011.0,0.0,133.20174165457183,0.0,0.0,0.0,0.0,0.0,0.0,1434.0,161.984375
3929,Grand Cherokee,Jeep,2007.0,0.0,64.0,62.044444444444444,0.0,60.857142857142854,60.1764705882353,0.0,0.0,1433.375,249.375
3772,Accord,Honda,2003.0,0.0,64.51127819548871,64.86206896551724,51.266666666666666,84.57692307692308,29.65625,0.0,0.0,1431.25,257.83333333333337
4041,Sorento,Kia,2008.0,0.0,154.9375,65.0,63.51428571428571,59.23684210526316,57.05,0.0,0.0,1430.625,229.25
3593,V60,Volvo,2019.0,0.0,171.48299319727892,153.31608133086877,166.6153846153846,55.2,127.16216216216216,0.0,0.0,1430.25,154.81909722222224
3436,X5,BMW,2011.0,0.0,394.9714285714286,652.8403361344537,362.53846153846155,179.8,234.82758620689657,0.0,0.0,1429.125,115.24479166666667
4189,Note,Nissan,2015.0,0.0,127.62767295597486,155.16440049443756,193.212962962963,159.14366197183097,178.51878354203936,0.0,0.0,1428.75,149.50620993589746
3457,Accord,Honda,2006.0,0.0,220.30714285714285,141.1908396946565,115.6640625,75.67849007484544,100.76302274394716,0.0,0.0,1428.375,167.16944444444445
3959,F- PACE,Jaguar,2017.0,0.0,115.62300319488817,122.75409836065575,136.47940074906367,134.6718670510429,133.59203575782203,0.0,0.0,1428.125,165.03648504273505
2637,M4,BMW,2015.0,0.0,126.71111111111111,60.064516129032256,58.90625,56.2,0.0,0.0,0.0,1427.0,211.75
3803,GLC,Mercedes-Benz,2018.0,0.0,134.38095238095238,70.39370078740158,60.789808917197455,86.21621621621621,72.8515625,0.0,0.0,1426.625,209.86875
3806,Micra,Nissan,2002.0,0.0,133.2185654008439,113.03389830508473,115.38816295157572,161.85365853658539,78.4469696969697,0.0,0.0,1426.25,173.21805555555554
3334,Bluebird,Nissan,1990.0,0.0,81.57777777777778,78.40816326530613,77.72,0.0,0.0,0.0,0.0,1424.875,212.625
3938,Note,Nissan,2014.0,0.0,115.23529411764706,150.22302158273382,83.75344015080114,99.50290567724632,82.3529411764706,0.0,0.0,1424.125,181.29733796296296
3711,Renegade,Jeep,2015.0,0.0,152.319587628866,146.15384615384616,73.0,90.56,31.96551724137931,0.0,0.0,1423.875,193.20000000000002
727,Focus,Ford,2015.0,0.0,87.91836734693877,0.0,0.0,0.0,0.0,86.59375594685054,366.1407249466952,1423.125,178.49346788194444
1627,Integra,Honda,1996.0,0.0,124.30601092896175,0.0,0.0,0.0,0.0,0.0,0.0,1421.75,166.6875
3714,Micra,Nissan,2015.0,0.0,146.10639619126476,122.8965061170506,116.44622151139545,136.97404580152673,83.63498098859316,0.0,0.0,1421.75,169.43386787280704
4066,Ibiza,SEAT,2007.0,0.0,211.7596153846154,190.3836017569546,284.66485013623975,194.8695652173913,254.8822605965463,0.0,0.0,1421.625,131.76409932659934
3826,Sonata,Hyundai,2006.0,0.0,82.11764705882354,36.35643564356435,36.09708737864078,56.78048780487805,76.87878787878788,0.0,0.0,1419.0,270.375
3440,8-Series,BMW,2020.0,0.0,157.04545454545453,259.93403298350825,113.74137931034484,97.0,109.04,0.0,0.0,1418.75,161.24609375
25,A3,Audi,2015.0,433.47075208913645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1418.375,89.89713541666666
3544,Vitz,Toyota,2010.0,0.0,127.18021201413428,76.4826357969724,75.38680203045685,91.27441860465116,81.99479166666667,0.0,0.0,1418.125,195.43844696969697
3740,Q7,Audi,2010.0,0.0,73.3076923076923,72.66666666666667,72.45161290322581,71.79411764705883,70.94444444444444,0.0,0.0,1415.875,224.0
3474,GLC,Mercedes-Benz,2016.0,0.0,131.83370931356748,82.14876033057851,82.144,83.62043795620438,0.0,0.0,0.0,1415.625,193.03229166666668
4379,Cooper,MINI,2006.0,0.0,38.2803738317757,77.33720930232558,76.68539325842697,72.27551020408164,99.04109589041096,0.0,0.0,1413.875,234.35416666666669
4249,300c,Chrysler,2008.0,0.0,111.0,102.25,81.64912280701755,40.457142857142856,95.83333333333333,0.0,0.0,1411.5,206.9375
26,CLS-Class,Mercedes-Benz,2016.0,70.1304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1411.375,106.75
4287,Trax,Chevrolet,2013.0,0.0,51.25984251968504,48.86330935251798,48.359154929577464,40.05555555555556,45.802547770700635,0.0,0.0,1410.375,298.6666666666667
4331,Beetle,Volkswagen,2004.0,0.0,128.0135078092022,120.82926829268293,99.0909090909091,82.3225806451613,120.77700453857791,0.0,0.0,1408.875,177.68975694444444
3844,DS4,Citroen,2013.0,0.0,203.08823529411765,196.7469879518072,52.10526315789474,159.90123456790124,45.3134328358209,0.0,0.0,1408.5,166.93541666666667
3605,Zafira,Vauxhall,2013.0,0.0,120.0,68.50592885375494,84.70250896057348,147.65667011375388,64.5,0.0,0.0,1408.25,191.24049479166666
3667,Ibiza,SEAT,2018.0,0.0,176.97345132743362,149.88847583643127,182.19585898153332,149.5527479469362,151.12616532007456,0.0,0.0,1407.75,147.5841092816712
3409,320,Mercedes-Benz,2005.0,0.0,128.54545454545453,114.92063492063492,0.0,160.45833333333334,25.89021479713604,0.0,0.0,1404.0,166.88802083333334
3722,C4 GRAND PICASSO,Citroen,2009.0,0.0,137.578125,136.0753077480087,49.333333333333336,79.6,115.08,0.0,0.0,1403.875,176.32465277777777
3829,108,Peugeot,2020.0,0.0,91.34426229508196,82.02898550724638,1.9090909090909092,94.41961471103328,79.71844660194174,0.0,0.0,1403.0,228.43880208333331
3848,A8,Audi,2013.0,0.0,111.80250253635442,105.95348837209302,116.47887323943662,71.15625,45.36666666666667,0.0,0.0,1402.5,196.765625
3864,V60,Volvo,2014.0,0.0,122.81645437460848,160.94341618191433,122.49999999999999,165.4987593052109,124.44444444444444,0.0,0.0,1402.25,156.53506944444445
3465,Tiida,Nissan,2009.0,0.0,128.59677419354838,172.7808287568647,137.26872246696036,133.47905282331513,111.9047619047619,0.0,0.0,1402.125,160.6229166666667
3981,Scenic,Renault,2015.0,0.0,109.1880341880342,97.62773722627738,76.01086956521739,28.9009009009009,84.88023952095809,0.0,0.0,1399.75,211.41458333333333
4139,500,Fiat,2009.0,0.0,347.45454545454544,236.02758620689653,176.75862068965517,140.36363636363637,400.7575757575758,0.0,0.0,1399.75,126.43124999999999
4263,Vario,Mercedes-Benz,2005.0,0.0,38.59649122807018,71.7741935483871,69.71875,64.42857142857143,61.486486486486484,0.0,0.0,1398.25,254.625
27,7-Series,BMW,2008.0,145.27272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.25,96.25
4262,ML-Class,Mercedes-Benz,2015.0,0.0,84.8076923076923,82.63333333333334,84.0,50.42857142857143,81.12676056338029,0.0,0.0,1398.125,211.75
3562,C4 Cactus,Citroen,2015.0,0.0,121.58490566037736,112.97142857142856,28.73076923076923,110.59859154929578,37.25373134328358,0.0,0.0,1398.125,201.25364583333334
4133,IS,Lexus,2000.0,0.0,151.46808510638297,142.16949152542372,167.24137931034483,130.73239436619718,12.5,0.0,0.0,1395.375,184.1875
3894,Expert,Peugeot,2014.0,0.0,80.44776119402985,96.98486791484997,33.607142857142854,79.29573590096285,92.08138037599795,0.0,0.0,1393.375,214.22916666666669
973,C-Class,Mercedes-Benz,2008.0,0.0,104.14123581336696,0.0,0.0,0.0,0.0,0.0,809.0,1391.5,174.234375
4309,Transporter,Volkswagen,2006.0,0.0,49.906976744186046,48.829787234042556,43.35897435897436,68.36111111111111,66.55263157894737,0.0,0.0,1390.25,264.25
4269,Carens,Kia,2011.0,0.0,57.81578947368421,52.785714285714285,51.72093023255814,48.630434782608695,46.770833333333336,0.0,0.0,1390.0,276.5
4236,I,Mitsubishi,2008.0,0.0,58.25974025974026,25.641509433962263,55.44827586206897,86.91920765635433,72.5,0.0,0.0,1389.375,250.89288194444444
4204,6-Series,BMW,2015.0,0.0,123.3267950175535,77.14403859407305,61.91379310344828,83.61904761904762,77.4857142857143,0.0,0.0,1389.25,207.2719039351852
4367,SX-4,Suzuki,2012.0,0.0,70.89655172413794,98.52173913043478,66.23333333333333,139.35294117647058,128.0,0.0,0.0,1388.75,189.875
2953,Ibiza,SEAT,2014.0,0.0,246.14754098360655,214.52277118410154,138.6699659758738,162.94054054054055,255.65749235474004,0.0,0.0,1388.125,133.79206366550116
4415,CX-3,Mazda,2015.0,0.0,93.48837209302326,114.65546218487395,91.98347107438016,65.5798319327731,89.93197278911565,0.0,0.0,1388.125,195.72291666666666
4580,CLK-Class,Mercedes-Benz,2008.0,0.0,269.8529411764706,219.0909090909091,209.1568894952251,247.41176470588235,300.6666666666667,0.0,0.0,1387.75,125.50598958333333
4286,Sprinter,Mercedes-Benz,2015.0,0.0,79.05454545454545,70.82539682539682,68.98461538461538,73.7,69.8125,0.0,0.0,1386.5,220.9375
3952,Punto,Fiat,2011.0,0.0,186.83505154639175,121.12570356472794,205.87755102040816,251.40271493212674,234.45454545454547,0.0,0.0,1385.125,134.92395833333333
785,Focus,Ford,2010.0,0.0,95.17915309446255,0.0,0.0,0.0,0.0,533.5,178.7222349438974,1384.75,179.24344618055557
3258,CR-V,Honda,2005.0,0.0,207.69642857142856,65.25,63.76190476190476,74.72972972972973,45.8974358974359,0.0,0.0,1384.5,205.33333333333334
3746,S60,Volvo,2016.0,0.0,163.53719008264463,114.19607843137254,227.730530339226,174.61417322834646,123.72340425531914,0.0,0.0,1382.875,151.84860014882992
4607,MX-5,Mazda,2006.0,0.0,236.3478260869565,241.72297297297297,166.66666666666666,215.12727272727273,126.65511265164645,0.0,0.0,1382.5,137.8659722222222
3956,X6,BMW,2016.0,0.0,23.930232558139537,59.96825396825397,90.16321243523316,22.686274509803923,45.2962962962963,0.0,0.0,1381.75,285.1527777777778
3438,V60,Volvo,2013.0,0.0,159.46153846153845,103.73076923076923,69.70297029702971,60.13986013986014,75.23022984028047,0.0,0.0,1381.375,191.1447916666667
2857,Transit,Ford,2011.0,0.0,112.351598173516,109.22020202020202,36.059701492537314,14.414634146341465,29.095541401273884,0.0,0.0,1380.5,239.59322916666667
4441,XF,Jaguar,2015.0,0.0,153.02325581395348,152.6668759453212,154.8116883116883,107.85361603252976,161.02150537634407,0.0,0.0,1378.375,153.68115162037037
3843,NOTE,Nissan,2015.0,0.0,90.45851528384279,110.68513119533527,113.11822338340954,56.148148148148145,70.94931743292014,0.0,0.0,1377.5,195.23528645833332
3450,XV,Subaru,2019.0,0.0,98.54285714285714,12.666666666666666,87.85,0.0,79.66666666666667,0.0,0.0,1375.5,223.125
3944,Partner,Peugeot,2012.0,0.0,109.30373831775701,52.083215796897036,53.858823529411765,41.97078870496592,49.073634204275535,0.0,0.0,1373.5,256.4967487373737
4645,Corolla,Toyota,1997.0,0.0,215.7571669477234,189.9672131147541,186.5,123.07894736842105,94.32432432432432,0.0,0.0,1370.25,148.44618055555554
4374,ix20,Hyundai,2012.0,0.0,91.29207920792079,122.14833759590795,113.92949907235622,110.36697247706422,93.42857142857143,0.0,0.0,1370.125,178.2162326388889
4183,Swift,Suzuki,2017.0,0.0,98.80341880341881,78.69856459330144,93.31168831168831,77.85858585858585,78.10344827586206,0.0,0.0,1369.375,199.44895833333334
3050,Yeti,Skoda,2011.0,0.0,154.47217537942663,131.0071942446043,70.2127659574468,224.05161290322582,120.40909090909092,0.0,0.0,1367.125,158.75104166666665
3694,Partner Tepee,Peugeot,2015.0,0.0,174.7521865889213,203.33123909249565,107.4066985645933,140.73529411764707,219.40598802395212,0.0,0.0,1366.75,144.38386926328502
3954,Proace,Toyota,2020.0,0.0,72.22325581395349,77.13875598086123,64.75369458128078,57.172619047619044,30.583333333333332,0.0,0.0,1365.75,244.88333333333333
4061,Q2,Audi,2019.0,0.0,161.7338403041825,200.23783783783784,122.47182528983555,114.01714285714287,111.52499999999999,0.0,0.0,1363.375,155.1693821225071
4045,Starlet,Toyota,1991.0,0.0,57.44186046511628,67.29629629629629,65.67857142857143,54.64705882352941,60.303030303030305,0.0,0.0,1362.875,245.875
3790,Liana,Suzuki,2006.0,0.0,176.78905143935816,157.77777777777777,122.14830813534917,119.9343544857768,116.14707405489384,0.0,0.0,1362.25,154.59601089015155
3801,Optima,Kia,2013.0,0.0,84.5597405836867,81.84636582845333,62.74285714285714,61.227272727272734,24.0,0.0,0.0,1361.625,247.02526041666664
2648,Accord,Honda,2000.0,0.0,118.88421052631578,88.9090909090909,34.3125,87.38095238095238,92.44444444444444,0.0,0.0,1359.875,196.875
3869,Cayenne,Porsche,2014.0,0.0,107.36842105263159,104.35227272727273,78.75409836065573,100.13513513513513,100.25581395348837,0.0,0.0,1356.875,184.47916666666666
4164,Superb,Skoda,2008.0,0.0,122.73085339168489,280.2053915275995,182.74074074074073,120.95454545454545,218.95155279503106,0.0,0.0,1355.625,143.3954861111111
3428,Montana,Hyundai,2013.0,0.0,70.91836734693878,66.37735849056604,0.0,126.51724137931035,60.666666666666664,0.0,0.0,1355.5,203.875
4271,Evoque,Land Rover,2014.0,0.0,94.23655913978494,61.53333333333333,42.924528301886795,45.896103896103895,45.45679012345679,0.0,0.0,1355.375,261.84375
4208,Starlet,Toyota,1988.0,0.0,79.9298245614035,75.9076923076923,35.888888888888886,73.45205479452055,71.97402597402598,0.0,0.0,1355.375,221.375
4594,Starlet,Toyota,1994.0,0.0,140.53290529695025,134.96969696969697,58.827586206896555,121.26829268292683,115.5111111111111,0.0,0.0,1355.25,175.41927083333331
4078,Xceed,Kia,2019.0,0.0,84.66169154228855,77.76419213973799,38.50299401197605,79.72027972027972,81.15544967242407,0.0,0.0,1351.5,219.11041666666665
3697,Swift,Suzuki,2011.0,0.0,139.95302013422818,110.92077632834871,61.39837398373984,59.678899082568805,73.83333333333333,0.0,0.0,1350.5,196.5793402777778
4056,C4 Cactus,Citroen,2016.0,0.0,138.20624999999998,66.21863914866174,92.68011527377521,82.00704225352113,93.43949044585987,0.0,0.0,1350.125,189.01093749999998
4609,MR2,Toyota,1990.0,0.0,72.4,70.44827586206897,72.72413793103448,71.40625,74.91176470588235,0.0,0.0,1349.25,217.0
4140,520,BMW,2014.0,0.0,76.25806451612904,44.96774193548387,73.88888888888889,72.23076923076923,42.08108108108108,0.0,0.0,1349.0,238.875
3868,Rio,Kia,2018.0,0.0,103.42205323193916,87.17811874583056,99.3359375,74.86792452830188,87.046875,0.0,0.0,1348.25,189.9552083333333
4360,Civic,Honda,1995.0,0.0,46.40449438202247,45.03092783505155,44.666666666666664,142.95238095238096,324.5,0.0,0.0,1345.0,233.1875
5773,Ibiza,Seat,2009.0,0.0,47.526315789473685,77.42424242424242,34.90909090909091,75.97297297297297,75.6923076923077,0.0,0.0,1344.625,237.125
3665,i10,Hyundai,2014.0,0.0,129.3719512195122,129.5897435897436,96.2,13.931034482758621,83.76984126984127,0.0,0.0,1344.625,185.175
3940,Koleos,Renault,2018.0,0.0,145.70529994175888,163.35953079178884,152.44444444444446,111.92727272727274,130.76818181818183,0.0,0.0,1341.5,154.50001767533934
4464,Grand Cherokee,Chrysler,1997.0,0.0,47.48780487804878,46.46666666666667,46.17391304347826,45.734693877551024,45.6078431372549,0.0,0.0,1341.125,289.625
28,A4,Audi,2011.0,778.9830508474575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340.5,88.34583333333333
4679,RIO,Kia,2015.0,0.0,95.92286501377411,93.56079854809438,92.76422764227642,62.783185840707965,85.72075471698113,0.0,0.0,1340.25,198.13368055555554
3451,Transporter,Volkswagen,1967.0,0.0,107.65625,100.22222222222223,98.94594594594595,0.0,0.0,0.0,0.0,1339.25,178.5
3752,Aqua,Toyota,2015.0,0.0,221.7208413001912,195.60992025751702,183.4667843743103,167.8450704225352,214.2494474265867,0.0,0.0,1337.75,134.37811195962135
4025,C4,Citroen,2005.0,0.0,93.58288770053476,79.22222222222223,92.17821782178217,106.55537720706259,62.78927723108246,0.0,0.0,1335.625,195.50590277777778
4322,V-Class,Mercedes-Benz,2013.0,0.0,42.76767676767677,42.22429906542056,22.353846153846153,41.582608695652176,41.378151260504204,0.0,0.0,1335.25,336.0
3774,Jazz,Honda,2018.0,0.0,191.53072625698326,160.2818181818182,132.2944094382625,130.91652470187393,121.36882129277565,0.0,0.0,1335.125,150.52462536549706
